Stock_ID,Date,Close,Prob_Up
4927,2026-01-16,38.54999923706055,0.4986338
4560,2026-01-16,33.04999923706055,0.49847105
8087,2026-01-16,31.100000381469727,0.49837524
6005,2026-01-16,28.0,0.49827895
3231,2026-01-16,145.0,0.49820894
2008,2026-01-16,29.049999237060547,0.4981887
1432,2026-01-16,18.25,0.4980442
2506,2026-01-16,9.100000381469727,0.49803826
9950,2026-01-16,10.5,0.49799216
4106,2026-01-16,23.0,0.49770766
6269,2026-01-16,59.0,0.49705228
2474,2026-01-16,211.0,0.49693277
4171,2026-01-16,19.700000762939453,0.4968419
3224,2026-01-16,46.400001525878906,0.4968249
3306,2026-01-16,50.0,0.49663663
3687,2026-01-16,82.5999984741211,0.49646923
1711,2026-01-16,23.049999237060547,0.49642563
8069,2026-01-16,174.5,0.49629328
2344,2026-01-16,106.5,0.49627608
1466,2026-01-16,14.300000190734863,0.49603313
5288,2026-01-16,160.0,0.49573982
2740,2026-01-15,28.899999618530273,0.49555117
8059,2026-01-16,22.450000762939453,0.49552464
3305,2026-01-16,125.0,0.49507838
2885,2026-01-16,41.79999923706055,0.4950002
2305,2026-01-16,14.850000381469727,0.49498507
6136,2026-01-16,24.399999618530273,0.49453235
6679,2026-01-16,175.0,0.494056
2241,2026-01-16,37.20000076293945,0.49374563
3014,2026-01-16,115.5,0.49374157
6173,2026-01-16,74.30000305175781,0.49349213
4987,2026-01-16,81.5,0.49349096
1477,2026-01-16,326.0,0.49347064
2061,2026-01-16,18.799999237060547,0.49341026
1454,2026-01-16,12.899999618530273,0.49340224
6494,2026-01-16,36.150001525878906,0.49335572
1409,2026-01-16,15.5,0.49316305
6949,2026-01-16,360.0,0.49301425
3528,2026-01-16,69.9000015258789,0.49296084
1586,2026-01-16,29.350000381469727,0.4929352
4726,2026-01-16,36.0,0.49257642
6190,2026-01-16,49.04999923706055,0.49256226
3545,2026-01-16,52.900001525878906,0.49255878
3171,2026-01-16,48.0,0.49253964
6266,2026-01-16,29.700000762939453,0.4922029
4503,2026-01-16,41.150001525878906,0.4915028
8996,2026-01-16,680.0,0.4913109
3030,2026-01-16,173.5,0.49129543
8411,2026-01-16,12.050000190734863,0.49111584
6167,2026-01-16,12.800000190734863,0.49096844
6613,2026-01-16,206.5,0.49081537
2492,2026-01-16,133.5,0.4906239
8464,2026-01-16,418.0,0.4903858
2886,2026-01-16,40.900001525878906,0.49023023
8431,2026-01-16,66.0999984741211,0.49019706
6271,2026-01-16,129.0,0.49009642
4105,2026-01-16,84.0,0.49001175
6124,2026-01-16,27.0,0.4898749
8024,2026-01-16,12.600000381469727,0.4897342
8422,2026-01-15,46.75,0.48966902
3122,2026-01-16,24.0,0.48960018
6116,2026-01-16,9.829999923706055,0.48933995
5225,2026-01-16,107.5,0.48933002
6692,2026-01-16,32.650001525878906,0.4893258
2472,2026-01-16,120.5,0.48915863
6138,2026-01-16,216.5,0.48895708
2496,2026-01-16,69.4000015258789,0.4884212
2537,2026-01-16,10.850000381469727,0.48833996
1504,2026-01-16,88.9000015258789,0.48833326
8433,2026-01-16,59.099998474121094,0.48797083
3588,2026-01-16,52.29999923706055,0.48792472
5230,2026-01-16,18.149999618530273,0.48791844
6241,2026-01-16,13.5,0.4877362
2845,2026-01-16,12.75,0.4876864
6464,2026-01-16,76.80000305175781,0.48759308
1730,2026-01-16,52.70000076293945,0.48739326
1524,2026-01-16,32.95000076293945,0.48739013
2414,2026-01-16,41.20000076293945,0.4870422
6576,2026-01-16,80.9000015258789,0.48701605
8255,2026-01-16,124.5,0.48676884
3288,2026-01-16,16.950000762939453,0.4866989
4561,2026-01-16,36.20000076293945,0.48655996
3434,2026-01-16,31.299999237060547,0.4863748
6290,2026-01-16,169.0,0.4863664
2605,2026-01-16,27.850000381469727,0.48634708
0051,2026-01-16,100.69999694824219,0.48585516
4173,2026-01-16,21.950000762939453,0.48561794
5301,2026-01-16,11.449999809265137,0.48545438
6870,2026-01-16,204.5,0.4854368
2457,2026-01-16,32.25,0.48510638
6225,2026-01-16,17.799999237060547,0.4849073
3025,2026-01-16,72.0999984741211,0.48455235
3060,2026-01-16,35.29999923706055,0.48453483
1319,2026-01-16,112.0,0.48417044
8121,2026-01-16,30.149999618530273,0.48415774
2516,2026-01-16,14.75,0.48412383
2013,2026-01-16,42.650001525878906,0.4835572
6419,2026-01-16,77.69999694824219,0.48345736
8442,2026-01-16,71.0,0.48272303
8440,2026-01-16,29.700000762939453,0.4826296
6026,2026-01-16,14.550000190734863,0.48244184
2031,2026-01-16,38.900001525878906,0.48240533
1609,2026-01-16,40.54999923706055,0.48212177
6616,2026-01-16,10.149999618530273,0.48197705
5227,2026-01-16,28.049999237060547,0.4818518
4946,2026-01-16,107.0,0.4814715
1305,2026-01-16,11.899999618530273,0.48139974
2729,2026-01-16,175.5,0.48137763
3709,2026-01-16,63.900001525878906,0.48110068
6147,2026-01-16,57.29999923706055,0.48105103
9905,2026-01-16,20.100000381469727,0.48094544
8068,2026-01-16,28.200000762939453,0.4809315
6703,2026-01-16,109.0,0.4808017
3592,2026-01-16,224.5,0.48026362
2705,2026-01-16,16.600000381469727,0.4802265
6219,2026-01-16,17.399999618530273,0.48014525
3038,2026-01-16,24.0,0.48003277
2038,2026-01-16,15.300000190734863,0.4798135
0056,2026-01-16,38.2599983215332,0.47961837
4430,2026-01-16,17.799999237060547,0.4794787
3645,2026-01-16,60.70000076293945,0.4791542
6177,2026-01-16,49.849998474121094,0.47896472
4905,2026-01-16,61.0,0.47861934
1216,2026-01-16,75.4000015258789,0.4785265
